obstacle_id,vertex_index,scene_x,scene_y,scene_z,metric_x_m,metric_y_m,metric_z_m
desk_left_02,1,2.3443442196597575,1.132879054836201,-1.0972600479558428,4.323710372149713,5.01805275394611,0.3534758856907021
desk_left_02,2,4.373105582275391,1.247275492690992,-1.6374135646633692,1.509127809850287,3.39305275394611,0.3534758856907021
desk_left_02,3,4.452170175135077,1.2027917422683752,-1.3373497570045707,1.759127809850287,2.9600400520538908,0.3534758856907021
desk_left_02,4,2.4307813521431365,0.8738961044023865,-0.808310370175371,4.573710372149713,4.58504005205389,0.6834758856907022
desk_left_02,5,2.351716759283451,0.9183798548250034,-1.1083741778341694,4.323710372149713,5.01805275394611,0.6834758856907022
desk_left_02,6,4.380478121899085,1.0327762926797943,-1.6485276945416958,1.509127809850287,3.39305275394611,0.6834758856907022
desk_left_02,7,4.45954271475877,0.9882925422571773,-1.3484638868828975,1.759127809850287,2.9600400520538908,0.6834758856907022
desk_left_03,0,2.00451278030961,1.1320179762539169,-1.5101911291544492,4.236819264149713,5.86855256905389,0.44260869937125763
desk_left_03,1,1.9254481874499234,1.1765017266765339,-1.810254936813248,3.9868192641497133,6.301565270946109,0.44260869937125763
desk_left_03,2,3.954209550065558,1.2908981645313247,-2.3504084535207745,1.1722367018502873,4.67656527094611,0.44260869937125763
desk_left_03,3,4.033274142925244,1.246414414108708,-2.0503446458619763,1.4222367018502873,4.2435525690538904,0.44260869937125763
desk_left_03,4,2.0134491919746935,0.8720189459373138,-1.5236628017342393,4.236819264149713,5.86855256905389,0.8426086993712576
desk_left_03,5,1.934384599115007,0.9165026963599308,-1.823726609393038,3.9868192641497133,6.301565270946109,0.8426086993712576
desk_left_03,6,3.963145961730641,1.0308991342147216,-2.3638801261005646,1.1722367018502873,4.67656527094611,0.8426086993712576
desk_left_03,7,4.042210554590326,0.9864153837921047,-2.0638163184417664,1.4222367018502873,4.2435525690538904,0.8426086993712576
desk_left_04,0,1.6292956837686656,1.1771116951214187,-2.20900179425261,3.867966631149713,7.087424070053889,0.5272525536073687
desk_left_04,1,1.55023109090898,1.2215954455440354,-2.5090656019114093,3.617966631149713,7.520436771946109,0.5272525536073687
desk_left_04,2,3.5789924535246134,1.3359918833988265,-3.0492191186189355,0.8033840688502869,5.89543677194611,0.5272525536073687
desk_left_04,3,3.6580570463842994,1.2915081329762095,-2.7491553109601368,1.053384068850287,5.46242407005389,0.5272525536073687
desk_left_04,4,1.6402427880583916,0.8586128829835797,-2.2255045931628525,3.867966631149713,7.087424070053889,1.0172525536073687
desk_left_04,5,1.561178195198706,0.9030966334061966,-2.5255684008216512,3.617966631149713,7.520436771946109,1.0172525536073687
desk_left_04,6,3.58993955781434,1.0174930712609875,-3.065721917529178,0.8033840688502869,5.89543677194611,1.0172525536073687
desk_left_04,7,3.669004150674026,0.9730093208383707,-2.7656581098703796,1.053384068850287,5.46242407005389,1.0172525536073687
