grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r008-c024,8,24,18.625,6.625,0.44999998807907104,-92.82480217647772,5.21818872833979e-12
grid-r008-c025,8,25,19.375,6.625,0.44999998807907104,-95.68284460548668,2.7021878658273213e-12
grid-r008-c026,8,26,20.125,6.625,0.44999998807907104,-94.4682139105029,3.574198012210039e-12
grid-r008-c027,8,27,20.875,6.625,0.44999998807907104,-94.35622083698487,3.667565817017104e-12
grid-r008-c028,8,28,21.625,6.625,0.44999998807907104,-94.14346251503459,3.851711484481601e-12
grid-r008-c029,8,29,22.375,6.625,0.44999998807907104,-94.51338141549122,3.537218261351338e-12
grid-r008-c030,8,30,23.125,6.625,0.44999998807907104,-92.94163371964059,5.079683201847374e-12
grid-r008-c031,8,31,23.875,6.625,0.44999998807907104,-92.13799196868486,6.1122456922191315e-12
grid-r008-c032,8,32,24.625,6.625,0.44999998807907104,-93.08736460152163,4.912058607087211e-12
grid-r008-c033,8,33,25.375,6.625,0.44999998807907104,-90.7872724925636,8.342049273579732e-12
grid-r008-c034,8,34,26.125,6.625,0.44999998807907104,-90.15129449279108,9.657629730652761e-12
grid-r008-c035,8,35,26.875,6.625,0.44999998807907104,-88.30679407518667,1.476796289423543e-11
grid-r008-c036,8,36,27.625,6.625,0.44999998807907104,-85.55391399454594,2.783611362244809e-11
grid-r008-c037,8,37,28.375,6.625,0.44999998807907104,-88.02596423779681,1.575446197110697e-11
grid-r008-c038,8,38,29.125,6.625,0.44999998807907104,-86.42012721933098,2.2802752741579724e-11
grid-r008-c039,8,39,29.875,6.625,0.44999998807907104,-83.11098847863518,4.885411519772731e-11
grid-r008-c040,8,40,30.625,6.625,0.44999998807907104,-82.24287208772222,5.966405841606459e-11
grid-r008-c041,8,41,31.375,6.625,0.44999998807907104,-79.89854462643949,1.0236359676563112e-10
grid-r008-c042,8,42,32.125,6.625,0.44999998807907104,-77.55840474166229,1.754524858732509e-10
